epoch,train_loss,valid_loss,accuracy,time
0,4.534959,#na#,00:20
epoch,train_loss,valid_loss,accuracy,time
0,3.277104,#na#,00:21
epoch,train_loss,valid_loss,accuracy,time
0,1.328484,1.288605,0.394345,2:49:50
1,1.329272,1.290038,0.393103,2:49:41
2,1.325200,1.287324,0.395288,2:49:38
3,1.324129,1.288354,0.394246,2:49:28
4,1.324944,1.286348,0.397117,2:49:30
5,1.322702,1.287433,0.397557,2:49:14
6,1.317174,1.281906,0.398468,2:49:25
7,1.316337,1.280889,0.399957,2:49:33
8,1.312761,1.275060,0.402783,2:49:40
9,1.309686,1.273110,0.403391,2:49:34
epoch,train_loss,valid_loss,accuracy,time
0,1.323813,1.285823,0.394345,2:49:49
1,1.330049,1.287217,0.393103,2:49:41
2,1.327435,1.284490,0.395288,2:49:37
3,1.324505,1.285557,0.394246,2:49:28
4,1.326463,1.283575,0.397117,2:49:30
5,1.322850,1.284669,0.397557,2:49:14
6,1.317340,1.279153,0.398468,2:49:25
7,1.315537,1.278212,0.399957,2:49:31
8,1.309744,1.272324,0.402783,2:49:38
9,1.304288,1.270435,0.403391,2:49:34
