epoch,train_loss,valid_loss,accuracy,time
0,2.781072,#na#,00:19
epoch,train_loss,valid_loss,accuracy,time
0,6.010434,#na#,00:19
epoch,train_loss,valid_loss,accuracy,time
0,1.325979,1.289472,0.394710,2:57:06
1,1.335745,1.294235,0.391037,2:57:21
2,1.327895,1.290746,0.394781,2:56:38
3,1.325484,1.286613,0.395614,2:56:57
4,1.324159,1.289500,0.395078,2:58:49
5,1.323122,1.285507,0.397471,2:58:10
6,1.352126,1.317525,0.378341,2:56:45
7,1.327910,1.286827,0.395151,2:57:33
8,1.319352,1.280715,0.399010,2:56:38
9,1.317479,1.278270,0.399956,2:57:18
epoch,train_loss,valid_loss,accuracy,time
0,1.326672,1.286691,0.394710,2:57:05
1,1.333707,1.291444,0.391037,2:57:22
2,1.326780,1.287870,0.394781,2:56:38
3,1.327688,1.283727,0.395614,2:56:57
4,1.323630,1.286690,0.395078,2:58:49
5,1.323807,1.282694,0.397471,2:58:09
6,1.351669,1.314765,0.378341,2:56:45
7,1.328118,1.283977,0.395151,2:57:32
8,1.317568,1.277949,0.399010,2:56:38
9,1.315430,1.275505,0.399956,2:57:17
