epoch,train_loss,valid_loss,accuracy,time
0,3.812337,#na#,00:21
epoch,train_loss,valid_loss,accuracy,time
0,7.158867,#na#,00:21
epoch,train_loss,valid_loss,accuracy,time
0,1.325101,1.285980,0.393511,2:51:08
1,1.327376,1.287597,0.393599,2:51:00
2,1.329457,1.286711,0.394790,2:50:37
3,1.329790,1.287718,0.393524,2:50:14
4,1.340981,1.297000,0.385366,2:50:14
5,1.336953,1.293291,0.389462,2:50:17
6,1.329953,1.289508,0.390766,2:50:12
7,1.329002,1.285556,0.392776,2:50:06
8,1.328108,1.284987,0.394502,2:50:16
9,1.320594,1.279441,0.396631,2:50:15
epoch,train_loss,valid_loss,accuracy,time
0,1.325525,1.288766,0.393511,2:51:09
1,1.329233,1.290363,0.393599,2:51:00
2,1.324558,1.289574,0.394790,2:50:37
3,1.330848,1.290688,0.393524,2:50:14
4,1.338975,1.300062,0.385366,2:50:13
5,1.336525,1.296321,0.389462,2:50:17
6,1.331074,1.292334,0.390766,2:50:12
7,1.328767,1.288423,0.392776,2:50:06
8,1.324051,1.287791,0.394502,2:50:15
9,1.320892,1.282300,0.396631,2:50:15
