epoch,train_loss,valid_loss,accuracy,time
0,2.814019,#na#,00:42
epoch,train_loss,valid_loss,accuracy,time
0,3.100100,#na#,00:42
epoch,train_loss,valid_loss,accuracy,time
0,3.051517,#na#,00:40
epoch,train_loss,valid_loss,accuracy,time
0,2.517935,#na#,00:37
epoch,train_loss,valid_loss,accuracy,time
0,1.331559,1.290347,0.390981,7:29:51
1,1.363150,1.321102,0.366570,7:29:47
2,1.418596,1.402700,0.309238,7:29:13
3,1.344911,1.301022,0.379858,7:32:43
4,1.325273,1.277915,0.397252,7:30:52
epoch,train_loss,valid_loss,accuracy,time
0,1.334866,1.290731,0.390981,7:29:51
1,1.361157,1.321768,0.366570,7:29:47
2,1.413024,1.402998,0.309238,7:29:12
3,1.342859,1.301571,0.379858,7:32:42
4,1.323131,1.278218,0.397252,7:30:51
epoch,train_loss,valid_loss,accuracy,time
0,7.144537,#na#,00:43
epoch,train_loss,valid_loss,accuracy,time
0,2.176561,#na#,00:40
epoch,train_loss,valid_loss,accuracy,time
0,1.432587,1.416450,0.308509,7:51:21
epoch,train_loss,valid_loss,accuracy,time
0,1.433467,1.416573,0.308509,7:51:21
epoch,train_loss,valid_loss,accuracy,time
0,3.997090,#na#,00:42
epoch,train_loss,valid_loss,accuracy,time
0,2.600013,#na#,00:39
epoch,train_loss,valid_loss,accuracy,time
0,1.429824,1.422586,0.308441,7:52:07
epoch,train_loss,valid_loss,accuracy,time
0,1.435317,1.422377,0.308441,7:52:07
epoch,train_loss,valid_loss,accuracy,time
0,1.342395,1.298918,0.382677,7:50:24
epoch,train_loss,valid_loss,accuracy,time
0,1.346153,1.298441,0.382677,7:50:24
