epoch,train_loss,valid_loss,accuracy,time
0,4.950624,#na#,03:46
epoch,train_loss,valid_loss,accuracy,time
0,1.393163,1.367719,0.344982,07:16
1,1.439336,1.432528,0.252545,07:15
2,1.435012,1.432714,0.252701,07:15
3,1.434415,1.432697,0.252317,07:16
4,1.433626,1.432421,0.252161,07:16
epoch,train_loss,valid_loss,accuracy,time
0,nan,#na#,03:14
epoch,train_loss,valid_loss,accuracy,time
0,1.456773,1.440959,0.252544,07:16
1,1.441978,1.438940,0.252808,07:16
2,1.439603,1.437142,0.252418,07:15
3,1.438096,1.436392,0.252422,07:16
4,1.437623,1.436368,0.252549,07:16
epoch,train_loss,valid_loss,accuracy,time
0,4.626997,#na#,00:57
epoch,train_loss,valid_loss,accuracy,time
0,1.346485,1.345311,0.357507,07:25
1,1.333655,1.333279,0.365709,07:27
epoch,train_loss,valid_loss,accuracy,time
0,7.293902,#na#,00:09
epoch,train_loss,valid_loss,accuracy,time
0,1.340554,1.340119,0.360283,09:20
1,1.330219,1.330405,0.367348,09:20
epoch,train_loss,valid_loss,accuracy,time
0,6.964775,#na#,00:09
epoch,train_loss,valid_loss,accuracy,time
0,1.346767,1.344739,0.357066,09:20
1,1.334332,1.330773,0.367518,09:20
