epoch,train_loss,valid_loss,accuracy,time
0,7.518911,#na#,01:30
epoch,train_loss,valid_loss,accuracy,time
0,7.577859,#na#,01:35
epoch,train_loss,valid_loss,accuracy,time
0,7.414069,7.129344,0.000954,10:23
1,7.630914,11.929106,0.000983,10:21
2,7.569306,9.722343,0.000895,10:22
3,7.576703,12.422422,0.000924,10:24
4,7.400178,10.325748,0.000611,10:24
5,6.889864,8.870974,0.000856,10:24
6,6.315673,8.630450,0.000895,10:22
7,6.235833,8.553139,0.000880,10:23
8,6.615169,8.227513,0.000880,10:22
9,8.131985,7.603847,0.000875,10:22
epoch,train_loss,valid_loss,accuracy,time
0,7.480758,7.129450,0.000954,10:23
1,7.754519,11.697778,0.000983,10:21
2,7.888926,9.759109,0.000895,10:22
3,7.730335,12.596593,0.000924,10:24
4,7.618772,10.371325,0.000611,10:24
5,6.848534,8.938008,0.000856,10:24
6,6.299861,8.626307,0.000895,10:22
7,6.203072,8.555319,0.000880,10:23
8,6.535556,8.228889,0.000880,10:22
9,8.485406,7.603268,0.000875,10:22
epoch,train_loss,valid_loss,accuracy,time
0,6.044192,8.819962,0.000880,11:29
1,5.922002,9.025179,0.000875,11:27
2,5.986361,8.942565,0.000880,11:31
3,6.422148,8.338364,0.000885,11:28
4,8.351232,7.504012,0.000885,11:29
epoch,train_loss,valid_loss,accuracy,time
0,6.041922,8.830217,0.000880,11:29
1,5.869650,9.034919,0.000875,11:27
2,5.933181,8.940739,0.000880,11:31
3,6.326473,8.335302,0.000885,11:28
4,8.789154,7.500461,0.000885,11:29
epoch,train_loss,valid_loss,accuracy,time
0,6.015489,8.957971,0.000885,18:45
1,6.260601,8.598731,0.000885,18:44
2,8.572501,7.662534,0.000895,18:45
epoch,train_loss,valid_loss,accuracy,time
0,5.964227,8.961363,0.000885,18:45
1,6.184614,8.597309,0.000885,18:44
2,9.121191,7.659077,0.000895,18:45
epoch,train_loss,valid_loss,accuracy,time
0,7.456197,7.407687,0.000895,23:26
1,6.783328,7.825337,0.000988,23:26
2,6.631734,8.065790,0.000895,23:32
3,6.641329,8.070768,0.000787,23:27
4,6.705799,8.003331,0.000934,23:26
5,6.854538,7.840829,0.000924,23:28
6,7.128428,7.620312,0.000885,23:27
7,7.445592,7.422529,0.000939,23:28
8,7.526611,7.303844,0.000880,23:27
9,7.487486,7.291933,0.000734,23:26
epoch,train_loss,valid_loss,accuracy,time
0,7.721382,7.404459,0.000895,23:26
1,6.784389,7.823102,0.000988,23:27
2,6.568758,8.062758,0.000895,23:31
3,6.580078,8.068109,0.000787,23:27
4,6.668555,8.000200,0.000934,23:26
5,6.879914,7.837334,0.000924,23:28
6,7.277462,7.617573,0.000885,23:27
7,7.706805,7.419753,0.000939,23:28
8,7.774830,7.300864,0.000880,23:27
9,7.687040,7.289208,0.000734,23:26
